symbol,timestamp,price_open,price_high,price_low,price_close,volume_traded,trades_count,is_Monday,is_Tuesday,is_Wednesday,is_Thursday,is_Friday,is_Saturday,is_Sunday,is_winter,is_spring,is_summer,is_autumn
BINANCEFTS_PERP_LINK_USDT,2020-07-10 00:00:00+00:00,6.09,6.21,5.7,6.151,24825833.65,140549.0,False,False,False,False,True,False,False,False,False,True,False
BINANCEFTS_PERP_LINK_USDT,2020-07-11 00:00:00+00:00,6.149,6.276,5.962,6.109,13419694.030000003,68813.0,False,False,False,False,False,True,False,False,False,True,False
BINANCEFTS_PERP_LINK_USDT,2020-07-12 00:00:00+00:00,6.109,7.39,6.105,7.328,56742858.96,274725.0,False,False,False,False,False,False,True,False,False,True,False
BINANCEFTS_PERP_LINK_USDT,2020-07-13 00:00:00+00:00,7.326,8.58,6.859,7.157,83840725.3,478117.0,True,False,False,False,False,False,False,False,False,True,False
BINANCEFTS_PERP_LINK_USDT,2020-07-14 00:00:00+00:00,7.157,8.359,6.95,8.113,66580036.61,412378.0,False,True,False,False,False,False,False,False,False,True,False
BINANCEFTS_PERP_LINK_USDT,2020-07-15 00:00:00+00:00,8.113,8.979,7.818,8.64,65989670.25000001,450674.0,False,False,True,False,False,False,False,False,False,True,False
BINANCEFTS_PERP_LINK_USDT,2020-07-16 00:00:00+00:00,8.64,8.887,7.911,8.341,62870582.60000001,382363.0,False,False,False,True,False,False,False,False,False,True,False
BINANCEFTS_PERP_LINK_USDT,2020-07-17 00:00:00+00:00,8.344,8.63,8.188,8.264,27425086.67,208221.0,False,False,False,False,True,False,False,False,False,True,False
BINANCEFTS_PERP_LINK_USDT,2020-07-18 00:00:00+00:00,8.263,8.264,7.643,7.968,29718954.990000006,195835.0,False,False,False,False,False,True,False,False,False,True,False
BINANCEFTS_PERP_LINK_USDT,2020-07-19 00:00:00+00:00,7.968,8.197,7.777,8.082,19949522.19,189776.0,False,False,False,False,False,False,True,False,False,True,False
BINANCEFTS_PERP_LINK_USDT,2020-07-20 00:00:00+00:00,8.085,8.143,7.116,7.241,35642160.87,305827.0,True,False,False,False,False,False,False,False,False,True,False
BINANCEFTS_PERP_LINK_USDT,2020-07-21 00:00:00+00:00,7.238,7.676,6.9,7.306,36127431.26,300795.0,False,True,False,False,False,False,False,False,False,True,False
BINANCEFTS_PERP_LINK_USDT,2020-07-22 00:00:00+00:00,7.309,7.62,7.084,7.479,31441097.610000003,272131.0,False,False,True,False,False,False,False,False,False,True,False
BINANCEFTS_PERP_LINK_USDT,2020-07-23 00:00:00+00:00,7.479,8.08,7.406,7.887,34009489.940000005,222632.0,False,False,False,True,False,False,False,False,False,True,False
BINANCEFTS_PERP_LINK_USDT,2020-07-24 00:00:00+00:00,7.891,7.915,7.381,7.425,23622137.290000003,214472.0,False,False,False,False,True,False,False,False,False,True,False
BINANCEFTS_PERP_LINK_USDT,2020-07-25 00:00:00+00:00,7.425,7.798,7.368,7.678,18163061.680000003,185143.0,False,False,False,False,False,True,False,False,False,True,False
BINANCEFTS_PERP_LINK_USDT,2020-07-26 00:00:00+00:00,7.68,7.95,7.064,7.499,28180679.459999993,199178.0,False,False,False,False,False,False,True,False,False,True,False
BINANCEFTS_PERP_LINK_USDT,2020-07-27 00:00:00+00:00,7.499,7.499,6.444,7.091,43502286.05000001,300381.0,True,False,False,False,False,False,False,False,False,True,False
BINANCEFTS_PERP_LINK_USDT,2020-07-28 00:00:00+00:00,7.092,7.422,6.902,7.232,20335821.960000005,188964.0,False,True,False,False,False,False,False,False,False,True,False
BINANCEFTS_PERP_LINK_USDT,2020-07-29 00:00:00+00:00,7.235,7.465,6.979,7.083,18090614.310000002,147124.0,False,False,True,False,False,False,False,False,False,True,False
BINANCEFTS_PERP_LINK_USDT,2020-07-30 00:00:00+00:00,7.084,7.57,7.016,7.405,19724654.060000002,156102.0,False,False,False,True,False,False,False,False,False,True,False
BINANCEFTS_PERP_LINK_USDT,2020-07-31 00:00:00+00:00,7.402,7.847,7.402,7.793,21185421.919999998,195139.0,False,False,False,False,True,False,False,False,False,True,False
BINANCEFTS_PERP_LINK_USDT,2020-08-01 00:00:00+00:00,7.793,8.481,7.623,8.32,21918189.470000003,192322.0,False,False,False,False,False,True,False,False,False,True,False
BINANCEFTS_PERP_LINK_USDT,2020-08-02 00:00:00+00:00,8.319,8.8,6.609,8.276,56743927.93000001,505588.0,False,False,False,False,False,False,True,False,False,True,False
BINANCEFTS_PERP_LINK_USDT,2020-08-03 00:00:00+00:00,8.277,9.268,8.132,9.234,33847383.949999996,334419.0,True,False,False,False,False,False,False,False,False,True,False
BINANCEFTS_PERP_LINK_USDT,2020-08-04 00:00:00+00:00,9.235,9.93,9.058,9.839,45267868.63999999,351167.0,False,True,False,False,False,False,False,False,False,True,False
BINANCEFTS_PERP_LINK_USDT,2020-08-05 00:00:00+00:00,9.839,9.845,9.3,9.516,22406955.069999997,176004.0,False,False,True,False,False,False,False,False,False,True,False
BINANCEFTS_PERP_LINK_USDT,2020-08-06 00:00:00+00:00,9.516,10.29,9.427,10.217,23518847.719999995,168953.0,False,False,False,True,False,False,False,False,False,True,False
BINANCEFTS_PERP_LINK_USDT,2020-08-07 00:00:00+00:00,10.22,10.24,8.984,10.116,30373774.099999998,203534.0,False,False,False,False,True,False,False,False,False,True,False
BINANCEFTS_PERP_LINK_USDT,2020-08-08 00:00:00+00:00,10.123,14.7,9.92,12.713,64489589.89,537978.0,False,False,False,False,False,True,False,False,False,True,False
BINANCEFTS_PERP_LINK_USDT,2020-08-09 00:00:00+00:00,12.717,14.48,12.0,13.805,63537495.75,587508.0,False,False,False,False,False,False,True,False,False,True,False
BINANCEFTS_PERP_LINK_USDT,2020-08-10 00:00:00+00:00,13.809,14.4,12.356,13.493,38424580.89,436838.0,True,False,False,False,False,False,False,False,False,True,False
BINANCEFTS_PERP_LINK_USDT,2020-08-11 00:00:00+00:00,13.494,13.555,12.092,13.013,38342035.660000004,377884.0,False,True,False,False,False,False,False,False,False,True,False
BINANCEFTS_PERP_LINK_USDT,2020-08-12 00:00:00+00:00,13.005,16.83,12.6,16.463,59153442.58,541636.0,False,False,True,False,False,False,False,False,False,True,False
BINANCEFTS_PERP_LINK_USDT,2020-08-13 00:00:00+00:00,16.468,18.385,15.8,17.196,76351620.31,822177.0,False,False,False,True,False,False,False,False,False,True,False
BINANCEFTS_PERP_LINK_USDT,2020-08-14 00:00:00+00:00,17.193,17.646,16.3,16.965,32979168.810000002,406687.0,False,False,False,False,True,False,False,False,False,True,False
BINANCEFTS_PERP_LINK_USDT,2020-08-15 00:00:00+00:00,16.966,19.968,16.564,19.228,48896679.82000001,588851.0,False,False,False,False,False,True,False,False,False,True,False
BINANCEFTS_PERP_LINK_USDT,2020-08-16 00:00:00+00:00,19.228,20.296,18.508,18.848,32510418.449999996,410092.0,False,False,False,False,False,False,True,False,False,True,False
BINANCEFTS_PERP_LINK_USDT,2020-08-17 00:00:00+00:00,18.847,19.8,15.62,16.812,37049313.910000004,392870.0,True,False,False,False,False,False,False,False,False,True,False
BINANCEFTS_PERP_LINK_USDT,2020-08-18 00:00:00+00:00,16.812,17.698,14.65,16.202,62666686.24,656748.0,False,True,False,False,False,False,False,False,False,True,False
BINANCEFTS_PERP_LINK_USDT,2020-08-19 00:00:00+00:00,16.202,17.274,14.866,16.209,49298553.33,524603.0,False,False,True,False,False,False,False,False,False,True,False
BINANCEFTS_PERP_LINK_USDT,2020-08-20 00:00:00+00:00,16.217,16.82,15.727,16.091,26172496.370000005,317897.0,False,False,False,True,False,False,False,False,False,True,False
BINANCEFTS_PERP_LINK_USDT,2020-08-21 00:00:00+00:00,16.09,16.192,12.897,13.85,58818161.73,565413.0,False,False,False,False,True,False,False,False,False,True,False
BINANCEFTS_PERP_LINK_USDT,2020-08-22 00:00:00+00:00,13.853,16.347,13.667,15.823,40220876.199999996,447992.0,False,False,False,False,False,True,False,False,False,True,False
BINANCEFTS_PERP_LINK_USDT,2020-08-23 00:00:00+00:00,15.817,16.017,14.666,15.172,24963800.28,295534.0,False,False,False,False,False,False,True,False,False,True,False
BINANCEFTS_PERP_LINK_USDT,2020-08-24 00:00:00+00:00,15.174,15.899,14.7,15.165,20815127.36,256751.0,True,False,False,False,False,False,False,False,False,True,False
BINANCEFTS_PERP_LINK_USDT,2020-08-25 00:00:00+00:00,15.165,15.4,13.455,14.131,32835548.570000008,368770.0,False,True,False,False,False,False,False,False,False,True,False
BINANCEFTS_PERP_LINK_USDT,2020-08-26 00:00:00+00:00,14.124,15.69,14.065,15.228,28368412.760000005,306417.0,False,False,True,False,False,False,False,False,False,True,False
BINANCEFTS_PERP_LINK_USDT,2020-08-27 00:00:00+00:00,15.225,15.56,13.988,14.531,28233193.179999996,357373.0,False,False,False,True,False,False,False,False,False,True,False
BINANCEFTS_PERP_LINK_USDT,2020-08-28 00:00:00+00:00,14.531,15.521,14.247,15.135,16290629.899999999,243466.0,False,False,False,False,True,False,False,False,False,True,False
BINANCEFTS_PERP_LINK_USDT,2020-08-29 00:00:00+00:00,15.135,17.059,14.982,16.367,27169684.159999996,316879.0,False,False,False,False,False,True,False,False,False,True,False
BINANCEFTS_PERP_LINK_USDT,2020-08-30 00:00:00+00:00,16.371,17.798,16.361,16.498,28119046.849999998,312100.0,False,False,False,False,False,False,True,False,False,True,False
BINANCEFTS_PERP_LINK_USDT,2020-08-31 00:00:00+00:00,16.5,16.968,15.505,15.586,22823001.44999999,280703.0,True,False,False,False,False,False,False,False,False,True,False
BINANCEFTS_PERP_LINK_USDT,2020-09-01 00:00:00+00:00,15.585,16.525,15.066,16.058,22436022.189999998,290037.0,False,True,False,False,False,False,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-09-02 00:00:00+00:00,16.052,16.397,13.92,14.799,26495212.37,337944.0,False,False,True,False,False,False,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-09-03 00:00:00+00:00,14.803,15.0,10.9,11.861,44011968.09,506220.0,False,False,False,True,False,False,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-09-04 00:00:00+00:00,11.857,12.923,10.981,12.372,48989990.769999996,543215.0,False,False,False,False,True,False,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-09-05 00:00:00+00:00,12.377,12.773,8.955,10.6,60737926.720000006,636587.0,False,False,False,False,False,True,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-09-06 00:00:00+00:00,10.6,13.25,9.7,12.8,47258475.599999994,482651.0,False,False,False,False,False,False,True,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-09-07 00:00:00+00:00,12.802,13.175,11.158,12.462,46024588.120000005,482450.0,True,False,False,False,False,False,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-09-08 00:00:00+00:00,12.462,12.735,11.026,11.737,32937122.880000006,363813.0,False,True,False,False,False,False,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-09-09 00:00:00+00:00,11.738,12.667,11.433,12.343,21959891.069999997,249931.0,False,False,True,False,False,False,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-09-10 00:00:00+00:00,12.344,13.281,12.11,12.506,26198062.730000004,296464.0,False,False,False,True,False,False,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-09-11 00:00:00+00:00,12.501,12.695,12.015,12.435,17891468.65,211587.0,False,False,False,False,True,False,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-09-12 00:00:00+00:00,12.44,12.75,12.089,12.729,13818410.0,159645.0,False,False,False,False,False,True,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-09-13 00:00:00+00:00,12.722,13.238,11.738,12.064,23674965.729999997,249522.0,False,False,False,False,False,False,True,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-09-14 00:00:00+00:00,12.068,12.398,11.63,12.137,18472733.959999997,209075.0,True,False,False,False,False,False,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-09-15 00:00:00+00:00,12.136,12.249,10.728,10.921,22823211.870000005,238880.0,False,True,False,False,False,False,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-09-16 00:00:00+00:00,10.921,11.28,10.475,10.735,22958478.09,229242.0,False,False,True,False,False,False,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-09-17 00:00:00+00:00,10.736,11.68,10.495,11.016,24902986.21999999,249861.0,False,False,False,True,False,False,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-09-18 00:00:00+00:00,11.016,11.139,9.782,10.094,18302072.8,177146.0,False,False,False,False,True,False,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-09-19 00:00:00+00:00,10.093,10.501,9.877,10.124,13045683.230000002,132809.0,False,False,False,False,False,True,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-09-20 00:00:00+00:00,10.124,10.63,9.454,9.74,18592209.459999997,190745.0,False,False,False,False,False,False,True,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-09-21 00:00:00+00:00,9.736,9.929,8.451,8.706,42532350.62,370554.0,True,False,False,False,False,False,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-09-22 00:00:00+00:00,8.708,9.073,8.52,8.733,23028768.9,190819.0,False,True,False,False,False,False,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-09-23 00:00:00+00:00,8.732,8.791,7.309,7.64,44512055.74000001,329395.0,False,False,True,False,False,False,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-09-24 00:00:00+00:00,7.642,10.4,7.464,9.865,69839000.3,528929.0,False,False,False,True,False,False,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-09-25 00:00:00+00:00,9.867,11.184,9.363,10.714,53364618.06000001,441033.0,False,False,False,False,True,False,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-09-26 00:00:00+00:00,10.714,11.094,9.964,10.306,34529204.51,318789.0,False,False,False,False,False,True,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-09-27 00:00:00+00:00,10.306,10.985,9.88,10.788,29923573.140000008,257354.0,False,False,False,False,False,False,True,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-09-28 00:00:00+00:00,10.789,11.07,10.135,10.278,24536583.92,246733.0,True,False,False,False,False,False,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-09-29 00:00:00+00:00,10.279,10.382,9.43,10.129,32843995.819999997,282026.0,False,True,False,False,False,False,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-09-30 00:00:00+00:00,10.13,10.237,9.563,9.859,21520365.320000004,199878.0,False,False,True,False,False,False,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-10-01 00:00:00+00:00,9.859,10.41,9.27,9.632,30126992.369999997,234600.0,False,False,False,True,False,False,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-10-02 00:00:00+00:00,9.631,9.84,8.794,9.202,36069781.61,265852.0,False,False,False,False,True,False,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-10-03 00:00:00+00:00,9.202,9.533,9.088,9.26,16553541.829999998,150104.0,False,False,False,False,False,True,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-10-04 00:00:00+00:00,9.26,9.45,9.102,9.383,14406808.830000002,123272.0,False,False,False,False,False,False,True,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-10-05 00:00:00+00:00,9.379,9.731,9.256,9.605,18648729.910000004,136579.0,True,False,False,False,False,False,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-10-06 00:00:00+00:00,9.605,9.652,8.55,8.765,24695613.36000001,184274.0,False,True,False,False,False,False,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-10-07 00:00:00+00:00,8.767,9.013,8.377,8.963,23601163.190000005,155069.0,False,False,True,False,False,False,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-10-08 00:00:00+00:00,8.964,9.676,8.422,9.544,29266373.290000007,212843.0,False,False,False,True,False,False,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-10-09 00:00:00+00:00,9.547,10.51,9.356,10.386,33083861.610000003,243155.0,False,False,False,False,True,False,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-10-10 00:00:00+00:00,10.386,10.92,10.36,10.514,28957533.13,203683.0,False,False,False,False,False,True,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-10-11 00:00:00+00:00,10.513,11.026,10.147,10.834,27341343.75,198888.0,False,False,False,False,False,False,True,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-10-12 00:00:00+00:00,10.833,11.793,10.67,11.418,40756788.84,311137.0,True,False,False,False,False,False,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-10-13 00:00:00+00:00,11.418,11.573,10.516,10.998,32870784.799999993,249765.0,False,True,False,False,False,False,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-10-14 00:00:00+00:00,10.998,11.332,10.611,10.888,27901241.390000004,229242.0,False,False,True,False,False,False,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-10-15 00:00:00+00:00,10.887,10.933,10.47,10.752,26314780.709999993,222793.0,False,False,False,True,False,False,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-10-16 00:00:00+00:00,10.752,10.89,10.261,10.58,22661944.59,180954.0,False,False,False,False,True,False,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-10-17 00:00:00+00:00,10.58,10.71,10.41,10.616,12613371.430000002,116810.0,False,False,False,False,False,True,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-10-18 00:00:00+00:00,10.616,10.98,10.588,10.936,12611068.830000002,123525.0,False,False,False,False,False,False,True,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-10-19 00:00:00+00:00,10.935,11.227,10.651,10.92,20335335.940000005,174383.0,True,False,False,False,False,False,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-10-20 00:00:00+00:00,10.92,10.937,9.756,9.852,27648637.48,242424.0,False,True,False,False,False,False,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-10-21 00:00:00+00:00,9.852,11.14,9.781,10.78,32391734.4,254172.0,False,False,True,False,False,False,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-10-22 00:00:00+00:00,10.781,12.426,10.711,11.948,38880465.04,320653.0,False,False,False,True,False,False,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-10-23 00:00:00+00:00,11.949,12.274,11.58,12.156,32217748.849999994,279358.0,False,False,False,False,True,False,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-10-24 00:00:00+00:00,12.153,12.95,11.979,12.691,28357758.299999997,258456.0,False,False,False,False,False,True,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-10-25 00:00:00+00:00,12.692,12.85,11.9,12.148,23604517.939999998,213032.0,False,False,False,False,False,False,True,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-10-26 00:00:00+00:00,12.146,12.45,11.256,11.701,31577955.85,264517.0,True,False,False,False,False,False,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-10-27 00:00:00+00:00,11.701,12.465,11.487,11.912,28666502.18,228066.0,False,True,False,False,False,False,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-10-28 00:00:00+00:00,11.911,12.158,11.14,11.434,27746823.800000004,236759.0,False,False,True,False,False,False,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-10-29 00:00:00+00:00,11.433,11.803,11.068,11.269,25675225.340000004,211664.0,False,False,False,True,False,False,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-10-30 00:00:00+00:00,11.269,11.476,10.75,11.091,26922783.099999998,235825.0,False,False,False,False,True,False,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-10-31 00:00:00+00:00,11.092,11.396,10.906,11.222,17396073.250000004,165015.0,False,False,False,False,False,True,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-11-01 00:00:00+00:00,11.222,11.59,11.015,11.57,14207460.999999996,159273.0,False,False,False,False,False,False,True,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-11-02 00:00:00+00:00,11.569,11.69,10.707,10.779,27027847.420000006,258152.0,True,False,False,False,False,False,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-11-03 00:00:00+00:00,10.779,10.782,9.953,10.394,31587155.830000002,286672.0,False,True,False,False,False,False,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-11-04 00:00:00+00:00,10.392,10.666,9.741,10.469,33576738.1,264744.0,False,False,True,False,False,False,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-11-05 00:00:00+00:00,10.469,11.271,10.077,10.971,36879942.160000004,313113.0,False,False,False,True,False,False,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-11-06 00:00:00+00:00,10.971,12.294,10.916,12.171,37423777.89,327486.0,False,False,False,False,True,False,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-11-07 00:00:00+00:00,12.172,13.741,11.45,11.766,77770982.99000001,622070.0,False,False,False,False,False,True,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-11-08 00:00:00+00:00,11.765,13.1,11.475,12.71,35995976.3,314208.0,False,False,False,False,False,False,True,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-11-09 00:00:00+00:00,12.71,13.013,12.044,12.508,42897270.89000001,333681.0,True,False,False,False,False,False,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-11-10 00:00:00+00:00,12.508,13.3,12.306,13.018,40236421.05,342253.0,False,True,False,False,False,False,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-11-11 00:00:00+00:00,13.017,13.438,12.745,12.757,30859101.61,263683.0,False,False,True,False,False,False,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-11-12 00:00:00+00:00,12.758,13.097,12.262,12.405,27372203.02,241890.0,False,False,False,True,False,False,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-11-13 00:00:00+00:00,12.405,13.012,12.299,12.867,26716326.22,221387.0,False,False,False,False,True,False,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-11-14 00:00:00+00:00,12.867,12.938,12.316,12.565,16818505.510000005,148376.0,False,False,False,False,False,True,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-11-15 00:00:00+00:00,12.566,12.662,11.815,12.121,18833935.23,173465.0,False,False,False,False,False,False,True,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-11-16 00:00:00+00:00,12.123,12.825,11.991,12.628,21690526.14,190336.0,True,False,False,False,False,False,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-11-17 00:00:00+00:00,12.629,13.473,12.556,13.427,32835123.790000003,262512.0,False,True,False,False,False,False,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-11-18 00:00:00+00:00,13.426,14.394,12.51,13.573,54462773.94,489947.0,False,False,True,False,False,False,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-11-19 00:00:00+00:00,13.575,14.03,13.017,13.62,30165360.110000003,254388.0,False,False,False,True,False,False,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-11-20 00:00:00+00:00,13.62,14.517,13.471,14.106,32701563.92,270549.0,False,False,False,False,True,False,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-11-21 00:00:00+00:00,14.106,15.56,13.68,15.477,44234287.940000005,372437.0,False,False,False,False,False,True,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-11-22 00:00:00+00:00,15.48,15.75,13.8,14.528,42454919.12,372177.0,False,False,False,False,False,False,True,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-11-23 00:00:00+00:00,14.526,15.448,14.279,15.279,35992453.25,312215.0,True,False,False,False,False,False,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-11-24 00:00:00+00:00,15.278,16.413,14.96,15.694,49938508.96,436325.0,False,True,False,False,False,False,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-11-25 00:00:00+00:00,15.693,15.918,13.795,14.226,30426675.599999998,283387.0,False,False,True,False,False,False,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-11-26 00:00:00+00:00,14.226,14.484,11.14,12.6,74641921.48,651278.0,False,False,False,True,False,False,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-11-27 00:00:00+00:00,12.6,12.947,11.952,12.51,27988751.21,245737.0,False,False,False,False,True,False,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-11-28 00:00:00+00:00,12.511,13.433,12.36,13.09,20781408.660000004,187775.0,False,False,False,False,False,True,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-11-29 00:00:00+00:00,13.087,13.488,12.848,13.395,18889787.000000004,154763.0,False,False,False,False,False,False,True,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-11-30 00:00:00+00:00,13.396,14.467,13.394,14.284,30242914.800000004,279308.0,True,False,False,False,False,False,False,False,False,False,True
BINANCEFTS_PERP_LINK_USDT,2020-12-01 00:00:00+00:00,14.287,14.885,13.061,13.358,36355839.36,346033.0,False,True,False,False,False,False,False,True,False,False,False
BINANCEFTS_PERP_LINK_USDT,2020-12-02 00:00:00+00:00,13.359,14.171,13.055,13.995,19765625.249999996,197152.0,False,False,True,False,False,False,False,True,False,False,False
